Unix_Timestamp,TimeObject,Open,High,Low,Close,Volume_(BTC),%
1585693440,2020-03-31 22:24:00,6441.86,6441.87,6441.86,6441.87,0.02341318,0.00015523466825137893
1585693500,2020-03-31 22:25:00,6439.54,6442.53,6434.51,6442.53,1.48788463,0.04643188799199604
1585693560,2020-03-31 22:26:00,6445.34,6445.34,6445.34,6445.34,0.05149165,0.0
1585693620,2020-03-31 22:27:00,6445.26,6445.26,6440.36,6440.95,0.15594345,-0.06687084772375979
1585693680,2020-03-31 22:28:00,6440.74,6440.74,6438.73,6438.73,0.02918957,-0.0312075941584386
1585693740,2020-03-31 22:29:00,6438.7,6438.7,6438.27,6438.27,0.1,-0.006678366751042626
1585693800,2020-03-31 22:30:00,6438.96,6439.51,6436.11,6439.51,0.04653919,0.008541752084190333
1585693860,2020-03-31 22:31:00,6433.26,6433.93,6431.57,6433.93,1.46326172,0.01041462648797146
1585693920,2020-03-31 22:32:00,6433.93,6433.93,6433.93,6433.93,2.6858865,0.0
1585693980,2020-03-31 22:33:00,6432.92,6432.92,6432.27,6432.27,0.03025782,-0.010104276129652416
1585694040,2020-03-31 22:34:00,6433.52,6436.15,6433.52,6436.15,0.03187311,0.040879642870453495
1585694100,2020-03-31 22:35:00,6440.51,6445.28,6440.51,6441.85,0.71838005,0.020805805751410146
1585694160,2020-03-31 22:36:00,6445.46,6448.21,6445.46,6448.21,0.20676642,0.04266569026880936
1585694220,2020-03-31 22:37:00,6444.71,6444.71,6444.71,6444.71,0.0170985,0.0
1585694280,2020-03-31 22:38:00,6446.23,6450.0,6445.08,6445.08,0.06038825,-0.017839884707800315
1585694340,2020-03-31 22:39:00,6449.99,6449.99,6443.86,6443.86,0.94540201,-0.09503890703706687
1585694400,2020-03-31 22:40:00,6443.86,6444.5,6443.86,6444.5,0.40756517,0.009931935206542779
1585694460,2020-03-31 22:41:00,6441.46,6444.52,6437.92,6441.44,0.40412436,-0.00031048861594167406
1585694520,2020-03-31 22:42:00,6442.01,6442.01,6442.01,6442.01,1.37,0.0
1585694580,2020-03-31 22:43:00,6438.63,6445.91,6438.63,6445.91,0.25033862,0.11306753144690322
1585694640,2020-03-31 22:44:00,6439.29,6443.0,6437.86,6437.86,0.42069065,-0.02220741727737516
1585694700,2020-03-31 22:45:00,6438.22,6447.05,6438.22,6441.19,0.19671246,0.046130762850591395
1585694760,2020-03-31 22:46:00,6441.19,6446.85,6441.19,6446.85,0.35525469,0.0878719615474899
1585694820,2020-03-31 22:47:00,6446.29,6447.94,6446.29,6447.73,0.03792101,0.022338430321930905
1585694880,2020-03-31 22:48:00,6447.09,6448.77,6442.53,6443.44,2.23066651,-0.056614689728242434
1585694940,2020-03-31 22:49:00,6443.44,6449.41,6443.44,6443.46,0.52568801,0.0003103932061202798
1585695000,2020-03-31 22:50:00,6455.44,6455.64,6448.59,6451.17,0.93125296,-0.06614576233377628
1585695060,2020-03-31 22:51:00,6458.87,6458.87,6451.03,6453.23,2.77672537,-0.08732177610015882
1585695120,2020-03-31 22:52:00,6450.97,6450.97,6450.97,6450.97,0.68953623,0.0
1585695180,2020-03-31 22:53:00,6451.8,6451.8,6451.8,6451.8,0.04067323,0.0
1585695240,2020-03-31 22:54:00,6448.71,6453.49,6448.71,6453.49,0.08575035,0.07412335180213943
1585695300,2020-03-31 22:55:00,6460.51,6460.51,6448.98,6449.98,0.33440903,-0.16299022832563767
1585695360,2020-03-31 22:56:00,6449.57,6449.57,6449.41,6449.41,0.04574775,-0.0024807855407392196
1585695480,2020-03-31 22:58:00,6448.25,6448.25,6444.58,6445.45,0.71760015,-0.04342263404800034
1585695540,2020-03-31 22:59:00,6442.32,6442.32,6442.32,6442.32,0.33035441,0.0
1585695600,2020-03-31 23:00:00,6442.55,6445.15,6442.55,6445.15,0.22661317,0.04035669106176055
1585695660,2020-03-31 23:01:00,6448.91,6448.91,6444.38,6444.38,0.28753046,-0.07024442890348517
1585695720,2020-03-31 23:02:00,6442.67,6445.41,6442.33,6445.41,1.01076177,0.04252895150612684
1585695780,2020-03-31 23:03:00,6449.55,6452.58,6448.03,6448.03,1.29626232,-0.023567535719553095
1585695840,2020-03-31 23:04:00,6448.47,6452.1,6448.47,6452.1,0.23958084,0.05629242285379491
1585695900,2020-03-31 23:05:00,6454.69,6454.69,6444.15,6444.15,2.61155843,-0.1632921178244031
1585695960,2020-03-31 23:06:00,6444.66,6444.66,6433.0,6438.78,6.55691044,-0.09123832754559759
1585696020,2020-03-31 23:07:00,6434.45,6438.33,6434.45,6438.33,2.50907186,0.060300414176815566
1585696080,2020-03-31 23:08:00,6437.8,6442.65,6436.0,6442.65,0.76105066,0.07533629500760282
1585696140,2020-03-31 23:09:00,6434.94,6439.3,6434.61,6434.66,0.901626,-0.00435124492224862
1585696200,2020-03-31 23:10:00,6437.04,6437.89,6432.79,6432.79,2.47357757,-0.06602413531685371
1585696260,2020-03-31 23:11:00,6432.96,6436.66,6432.96,6436.66,0.26319377,0.0575162911008279
1585696320,2020-03-31 23:12:00,6432.33,6432.33,6429.76,6429.76,3.48969108,-0.03995441776152202
1585696380,2020-03-31 23:13:00,6426.76,6430.77,6426.27,6427.74,6.72282408,0.015248741200847137
1585696440,2020-03-31 23:14:00,6435.67,6435.67,6430.68,6430.68,0.15143912,-0.07753660458040548
1585696500,2020-03-31 23:15:00,6433.33,6441.43,6433.33,6436.36,1.68258242,0.04709846999920329
1585696620,2020-03-31 23:17:00,6433.47,6433.47,6430.08,6430.08,2.24,-0.05269318112931788
1585696680,2020-03-31 23:18:00,6426.27,6427.66,6425.15,6425.15,7.51022,-0.017428461611491586
1585696740,2020-03-31 23:19:00,6424.85,6424.85,6422.9,6422.9,0.76349002,-0.03035090313393663
1585696800,2020-03-31 23:20:00,6429.47,6429.47,6423.63,6425.71,0.98225092,-0.058480714584564795
1585696860,2020-03-31 23:21:00,6424.21,6424.3,6424.1,6424.3,0.16589819,0.0014009504670635846
1585696920,2020-03-31 23:22:00,6430.38,6430.38,6422.13,6422.13,6.14371004,-0.1282972390434158
1585696980,2020-03-31 23:23:00,6420.0,6422.98,6418.73,6418.77,2.14910278,-0.019158878504666098
1585697040,2020-03-31 23:24:00,6422.2,6423.98,6422.2,6423.98,1.4,0.02771635888013057
1585697100,2020-03-31 23:25:00,6418.57,6418.64,6414.0,6414.0,16.3099575,-0.07119965973728898
1585697160,2020-03-31 23:26:00,6410.87,6415.7,6404.33,6415.7,9.33640129,0.07534078837973517
1585697220,2020-03-31 23:27:00,6408.17,6415.2,6408.17,6415.2,1.11117095,0.10970370636234285
1585697280,2020-03-31 23:28:00,6415.73,6415.87,6415.73,6415.87,1.19151077,0.002182136717105106
1585697340,2020-03-31 23:29:00,6422.97,6422.97,6422.97,6422.97,0.01447106,0.0
1585697400,2020-03-31 23:30:00,6425.79,6432.74,6425.79,6432.54,3.46639113,0.10504544966455487
1585697460,2020-03-31 23:31:00,6437.27,6437.27,6431.81,6433.61,4.95332336,-0.0568564003063529
1585697520,2020-03-31 23:32:00,6436.96,6436.96,6427.99,6427.99,0.45530687,-0.13935149511571074
1585697580,2020-03-31 23:33:00,6430.24,6430.43,6430.24,6430.43,0.03229541,0.002954788623760689
1585697640,2020-03-31 23:34:00,6426.03,6432.56,6426.03,6432.56,0.08181794,0.10161795074098091
1585697700,2020-03-31 23:35:00,6430.61,6433.79,6426.21,6426.21,0.84054209,-0.06842274683116588
1585697760,2020-03-31 23:36:00,6429.85,6429.85,6429.85,6429.85,0.60204359,0.0
1585697820,2020-03-31 23:37:00,6427.5,6429.87,6422.52,6425.99,0.92427436,-0.023492804356285
1585697880,2020-03-31 23:38:00,6428.23,6428.23,6418.7,6422.08,2.16656308,-0.0956717478994939
1585697940,2020-03-31 23:39:00,6421.43,6421.43,6421.43,6421.43,0.00587719,0.0
1585698000,2020-03-31 23:40:00,6422.83,6422.83,6418.92,6418.92,0.23638669,-0.06087659178274771
1585698060,2020-03-31 23:41:00,6424.44,6427.57,6420.9,6421.87,1.46149521,-0.040003486685216284
1585698120,2020-03-31 23:42:00,6421.49,6421.49,6421.49,6421.49,0.00862275,0.0
1585698180,2020-03-31 23:43:00,6433.14,6442.97,6431.43,6431.43,5.50290176,-0.02658110969137989
1585698240,2020-03-31 23:44:00,6433.13,6433.14,6433.13,6433.14,0.02360504,0.00015544532755001498
1585698300,2020-03-31 23:45:00,6431.91,6447.68,6431.81,6446.97,3.17069449,0.2341450673283737
1585698360,2020-03-31 23:46:00,6440.67,6446.57,6435.33,6435.33,5.34126879,-0.08291062886314848
1585698420,2020-03-31 23:47:00,6431.72,6439.27,6431.72,6439.27,0.04446205,0.11738695092448337
1585698480,2020-03-31 23:48:00,6441.3,6443.16,6435.47,6436.64,0.39042554,-0.07234564451275138
1585698540,2020-03-31 23:49:00,6440.27,6440.27,6435.86,6437.02,0.22818505,-0.05046372279423067
1585698600,2020-03-31 23:50:00,6438.36,6441.15,6438.36,6441.14,0.31085296,0.04317869768078602
1585698660,2020-03-31 23:51:00,6441.26,6448.98,6440.28,6441.3,4.37624377,0.0006209965131040141
1585698780,2020-03-31 23:53:00,6437.63,6443.03,6437.63,6443.03,0.01449767,0.08388180122187258
1585698840,2020-03-31 23:54:00,6443.03,6443.03,6438.42,6440.43,0.87605138,-0.04035368452419831
1585698900,2020-03-31 23:55:00,6439.46,6445.87,6439.46,6440.21,0.25779803,0.01164693933963407
1585698960,2020-03-31 23:56:00,6440.21,6440.21,6431.51,6431.51,2.59180354,-0.1350887626335138
1585699020,2020-03-31 23:57:00,6438.41,6438.41,6430.43,6430.43,0.19436595,-0.12394364447122137
1585699080,2020-03-31 23:58:00,6426.15,6426.46,6421.54,6426.46,0.1951393,0.004824039277022793
1585699140,2020-03-31 23:59:00,6420.79,6428.08,6420.65,6421.14,0.20248999,0.005451042628716463
1585699200,2020-04-01 00:00:00,6428.74,6440.25,6427.83,6427.83,0.4657082,-0.01415518437516301
1585699260,2020-04-01 00:01:00,6427.56,6430.81,6427.56,6430.81,0.32916005,0.05056351088126754
1585699320,2020-04-01 00:02:00,6429.39,6429.39,6429.39,6429.39,0.92804757,0.0
1585699380,2020-04-01 00:03:00,6429.23,6429.23,6429.23,6429.23,0.00950099,0.0
1585699440,2020-04-01 00:04:00,6430.1,6433.42,6430.1,6430.86,0.42649111,0.011819411828732192
1585699500,2020-04-01 00:05:00,6426.46,6433.43,6426.45,6433.43,0.48785426,0.10845784459874105
1585699560,2020-04-01 00:06:00,6430.66,6430.66,6428.62,6428.62,0.44029298,-0.03172302687437936
1585699620,2020-04-01 00:07:00,6428.68,6428.68,6424.7,6424.7,1.12884425,-0.06191006551890081
1585699680,2020-04-01 00:08:00,6422.88,6428.26,6422.88,6423.07,0.14157159,0.0029581745260630716
1585699740,2020-04-01 00:09:00,6428.09,6428.09,6426.8,6426.8,1.02987026,-0.020068169549585704
1585699800,2020-04-01 00:10:00,6428.42,6428.42,6428.42,6428.42,0.01438341,0.0
1585699860,2020-04-01 00:11:00,6424.29,6424.3,6424.29,6424.29,0.07365961,0.0
1585699920,2020-04-01 00:12:00,6424.35,6424.35,6421.08,6421.08,0.12337045,-0.05090009105980272
1585699980,2020-04-01 00:13:00,6417.19,6423.93,6414.03,6423.93,0.82581084,0.10503039492364558
1585700040,2020-04-01 00:14:00,6410.0,6415.45,6364.93,6364.93,55.02931314,-0.7031201248049876
1585700100,2020-04-01 00:15:00,6369.77,6380.0,6357.28,6370.17,26.00140066,0.006279661589031255
1585700160,2020-04-01 00:16:00,6373.03,6381.24,6357.28,6364.64,8.74639026,-0.13164852511284927
1585700220,2020-04-01 00:17:00,6360.07,6375.61,6334.44,6334.44,62.98853447,-0.4029829860363189
1585700280,2020-04-01 00:18:00,6340.05,6348.28,6272.17,6308.73,254.94286777,-0.4940024132301893
1585700340,2020-04-01 00:19:00,6308.71,6311.72,6285.6,6307.37,20.46583952,-0.021240475469630805
1585700400,2020-04-01 00:20:00,6310.71,6326.85,6292.6,6326.85,19.68183617,0.25575569151490607
1585700460,2020-04-01 00:21:00,6320.99,6327.43,6315.17,6320.71,10.91520775,-0.004429685856167235
1585700520,2020-04-01 00:22:00,6318.82,6321.19,6310.95,6311.29,6.0455272,-0.11916781930803133
1585700580,2020-04-01 00:23:00,6310.94,6316.89,6292.62,6294.1,5.00971011,-0.2668382206137158
1585700640,2020-04-01 00:24:00,6292.6,6301.06,6277.34,6288.8,36.84154485,-0.06038839271525572
1585700700,2020-04-01 00:25:00,6288.17,6300.0,6286.69,6300.0,198.86431482,0.18813104607540712
1585700760,2020-04-01 00:26:00,6300.0,6300.0,6291.53,6300.0,84.42692085,0.0
1585700820,2020-04-01 00:27:00,6300.0,6300.0,6292.6,6292.73,390.92083351,-0.11539682539683231
1585700880,2020-04-01 00:28:00,6293.89,6293.89,6284.87,6284.87,7.09749637,-0.1433135946131953
1585700940,2020-04-01 00:29:00,6284.87,6284.87,6262.0,6269.01,175.28326482,-0.25235207729037634
1585701000,2020-04-01 00:30:00,6265.25,6289.03,6250.0,6289.02,101.65308076,0.37939427796178027
1585701060,2020-04-01 00:31:00,6284.55,6300.33,6282.17,6287.9,25.27140991,0.05330532814600018
1585701120,2020-04-01 00:32:00,6295.55,6295.9,6290.1,6295.9,1.42900646,0.005559482491592542
1585701180,2020-04-01 00:33:00,6297.05,6304.13,6294.69,6304.13,36.46734682,0.11243359986025087
1585701240,2020-04-01 00:34:00,6298.2,6306.25,6296.13,6302.38,2.36175062,0.06636816868312044
1585701300,2020-04-01 00:35:00,6306.25,6310.51,6298.85,6308.83,6.34012343,0.04091179385530112
1585701360,2020-04-01 00:36:00,6295.18,6297.63,6280.35,6282.29,21.03548524,-0.20475983212553617
1585701420,2020-04-01 00:37:00,6289.85,6295.31,6289.85,6290.02,4.16721502,0.0027027671566106147
1585701480,2020-04-01 00:38:00,6290.57,6302.55,6287.16,6287.16,5.77755403,-0.05420812422403462
1585701540,2020-04-01 00:39:00,6290.05,6304.41,6290.05,6304.41,4.84652883,0.22829707236030988
1585701600,2020-04-01 00:40:00,6297.78,6297.78,6292.6,6292.6,0.87600411,-0.0822512059805103
1585701660,2020-04-01 00:41:00,6291.45,6300.52,6291.27,6300.52,6.59197435,0.14416390498216816
1585701720,2020-04-01 00:42:00,6295.18,6295.18,6288.71,6294.96,6.42461656,-0.003494737243418848
1585701780,2020-04-01 00:43:00,6288.52,6288.52,6288.52,6288.52,0.01069314,0.0
1585701840,2020-04-01 00:44:00,6291.14,6293.18,6287.75,6293.18,0.72166489,0.032426555441461544
1585701900,2020-04-01 00:45:00,6287.44,6295.35,6279.26,6295.35,7.36232719,0.12580636952401555
1585701960,2020-04-01 00:46:00,6290.29,6317.75,6290.29,6317.75,14.02072931,0.4365458508272279
1585702020,2020-04-01 00:47:00,6310.84,6319.27,6308.41,6318.86,6.51131395,0.1270829239847552
1585702080,2020-04-01 00:48:00,6311.89,6318.67,6311.89,6314.46,16.92431959,0.04071680590123891
1585702140,2020-04-01 00:49:00,6317.48,6319.58,6313.86,6313.86,1.82042348,-0.057301329010933016
1585702200,2020-04-01 00:50:00,6321.88,6322.0,6314.47,6322.0,0.19605845,0.001898169531846395
1585702260,2020-04-01 00:51:00,6320.2,6321.79,6314.46,6319.78,3.13926414,-0.0066453593240731745
1585702320,2020-04-01 00:52:00,6315.08,6323.27,6315.08,6315.8,2.30713861,0.01140128074387426
1585702380,2020-04-01 00:53:00,6316.07,6323.04,6315.05,6315.05,2.11254518,-0.016149282702685803
1585702440,2020-04-01 00:54:00,6313.67,6321.92,6313.67,6321.92,3.04114069,0.1306688502883426
1585702500,2020-04-01 00:55:00,6318.96,6321.03,6318.22,6321.03,2.49918868,0.03275855520528234
1585702560,2020-04-01 00:56:00,6323.61,6332.87,6323.61,6332.87,14.08,0.14643534310307274
1585702620,2020-04-01 00:57:00,6329.69,6329.72,6322.63,6322.63,0.89807851,-0.11153784782508291
1585702680,2020-04-01 00:58:00,6327.54,6327.54,6319.37,6322.59,7.76592538,-0.07822945410064287
1585702740,2020-04-01 00:59:00,6316.46,6321.01,6311.08,6313.28,3.41769169,-0.05034465507579073
1585702800,2020-04-01 01:00:00,6305.28,6313.79,6305.28,6307.14,2.20360538,0.02949908647991179
1585702860,2020-04-01 01:01:00,6306.83,6313.22,6302.91,6302.91,2.3363297,-0.06215483848462813
1585702920,2020-04-01 01:02:00,6303.71,6314.69,6303.71,6314.69,24.5465995,0.174183139770065
1585702980,2020-04-01 01:03:00,6314.79,6321.69,6314.79,6321.69,0.16117933,0.10926729154888185
1585703040,2020-04-01 01:04:00,6323.56,6328.94,6323.56,6324.2,2.39707129,0.01012088127572788
1585703100,2020-04-01 01:05:00,6323.7,6331.89,6323.7,6331.89,0.03623217,0.12951278523649937
1585703160,2020-04-01 01:06:00,6331.89,6331.89,6320.82,6320.82,2.62675627,-0.17482931636526564
1585703220,2020-04-01 01:07:00,6320.83,6329.68,6318.69,6318.69,0.26101151,-0.033856313174066184
1585703280,2020-04-01 01:08:00,6311.25,6317.71,6310.96,6317.71,0.93424956,0.10235690235690294
1585703340,2020-04-01 01:09:00,6309.17,6313.68,6300.89,6307.0,2.28816175,-0.03439438151135685
1585703400,2020-04-01 01:10:00,6311.0,6311.0,6296.64,6300.42,5.75721584,-0.16764379654571268
1585703460,2020-04-01 01:11:00,6298.27,6304.15,6292.67,6304.15,1.81475783,0.09335897000286109
1585703520,2020-04-01 01:12:00,6297.7,6309.03,6294.1,6309.03,0.84425521,0.17990695015640515
1585703580,2020-04-01 01:13:00,6303.92,6310.59,6303.92,6310.59,0.05487512,0.10580718029416733
1585703640,2020-04-01 01:14:00,6306.62,6306.62,6294.69,6294.69,9.13012727,-0.18916630461325226
1585703700,2020-04-01 01:15:00,6302.18,6305.0,6298.78,6298.85,12.55747011,-0.05283885893452626
1585703760,2020-04-01 01:16:00,6293.19,6297.65,6292.6,6292.6,0.8400064,-0.00937521352444843
1585703820,2020-04-01 01:17:00,6296.06,6305.0,6290.55,6305.0,15.84494627,0.14199356422905118
1585703880,2020-04-01 01:18:00,6303.62,6303.62,6299.66,6299.66,1.04078062,-0.06282104568486102
1585703940,2020-04-01 01:19:00,6303.92,6309.19,6302.94,6309.19,0.20101656,0.08359877663421375
1585704000,2020-04-01 01:20:00,6312.42,6312.42,6312.42,6312.42,0.00395886,0.0
1585704060,2020-04-01 01:21:00,6311.96,6311.96,6305.75,6309.65,4.54598215,-0.036597190096268044
1585704120,2020-04-01 01:22:00,6317.71,6318.03,6317.71,6318.03,0.14683342,0.005065126446128565
1585704180,2020-04-01 01:23:00,6313.46,6313.46,6310.96,6310.96,3.57497064,-0.039597938372936556
1585704240,2020-04-01 01:24:00,6311.76,6316.78,6311.76,6313.94,1.76692136,0.03453870235876177
1585704300,2020-04-01 01:25:00,6307.73,6314.2,6307.73,6314.2,0.9059296,0.10257255779813428
1585704360,2020-04-01 01:26:00,6307.14,6307.14,6304.69,6304.69,6.14875512,-0.03884486470889702
1585704420,2020-04-01 01:27:00,6304.18,6304.18,6304.18,6304.18,19.10422767,0.0
1585704480,2020-04-01 01:28:00,6309.17,6309.17,6309.17,6309.17,0.04799288,0.0
1585704540,2020-04-01 01:29:00,6298.82,6305.65,6298.82,6305.65,0.07767157,0.10843300808722788
1585704600,2020-04-01 01:30:00,6304.07,6304.07,6304.07,6304.07,0.47320182,0.0
1585704660,2020-04-01 01:31:00,6300.98,6300.98,6300.98,6300.98,0.23924214,0.0
1585704720,2020-04-01 01:32:00,6299.13,6299.13,6296.27,6297.17,13.29078223,-0.03111540800078799
1585704780,2020-04-01 01:33:00,6298.84,6302.28,6298.84,6302.28,0.03707391,0.05461323037257019
1585704840,2020-04-01 01:34:00,6302.28,6302.28,6298.87,6302.28,1.54440839,0.0
1585704900,2020-04-01 01:35:00,6307.66,6307.66,6304.05,6304.59,2.13268746,-0.04867098099770294
1585704960,2020-04-01 01:36:00,6309.53,6309.53,6302.23,6305.85,4.01893999,-0.05832447107786764
1585705020,2020-04-01 01:37:00,6303.08,6303.08,6301.22,6301.22,0.01741517,-0.02950938271447725
1585705080,2020-04-01 01:38:00,6304.91,6304.91,6300.0,6300.0,1.93854512,-0.0778758142463549
1585705140,2020-04-01 01:39:00,6298.9,6301.5,6296.71,6301.5,0.4850733,0.041277048373531314
1585705200,2020-04-01 01:40:00,6301.5,6301.5,6291.85,6291.85,0.64074187,-0.15313814171228496
1585705260,2020-04-01 01:41:00,6300.21,6300.21,6292.79,6296.98,1.6090357,-0.05126813233210437
1585705320,2020-04-01 01:42:00,6290.77,6303.91,6290.77,6291.76,1.70848583,0.015737342169556058
1585705380,2020-04-01 01:43:00,6292.22,6300.03,6292.22,6294.44,1.89803783,0.0352816652945915
1585705440,2020-04-01 01:44:00,6297.35,6297.35,6292.6,6292.6,18.08190446,-0.07542855328034807
1585705500,2020-04-01 01:45:00,6289.13,6298.87,6289.13,6297.32,6.03137075,0.1302246892654405
1585705560,2020-04-01 01:46:00,6297.32,6301.11,6297.32,6301.11,1.72787503,0.0601843323826638
1585705620,2020-04-01 01:47:00,6297.92,6310.9,6297.92,6300.73,20.24213129,0.044617905594219846
1585705680,2020-04-01 01:48:00,6304.72,6304.72,6300.12,6301.26,0.05180355,-0.054879518836681664
1585705740,2020-04-01 01:49:00,6295.18,6296.2,6295.18,6296.2,0.01623753,0.016202872674006573
1585705860,2020-04-01 01:51:00,6299.85,6299.85,6299.85,6299.85,0.00815369,0.0
1585705920,2020-04-01 01:52:00,6297.83,6297.84,6294.15,6294.15,6.29635909,-0.05843282527474211
1585705980,2020-04-01 01:53:00,6292.26,6296.57,6292.26,6296.57,10.73184768,0.06849685168762083
1585706040,2020-04-01 01:54:00,6294.64,6294.64,6292.95,6292.96,3.02534393,-0.026689373816457983
1585706100,2020-04-01 01:55:00,6292.95,6294.06,6291.39,6294.06,4.00790323,0.017638786260824924
1585706160,2020-04-01 01:56:00,6296.27,6298.94,6293.3,6297.99,2.25849822,0.027317761150639108
1585706220,2020-04-01 01:57:00,6293.57,6293.57,6291.23,6291.23,0.02596807,-0.0371808051709943
1585706280,2020-04-01 01:58:00,6295.75,6300.28,6295.75,6300.28,0.9211141,0.07195330183059596
1585706340,2020-04-01 01:59:00,6291.92,6291.92,6291.92,6291.92,1.1,0.0
1585706400,2020-04-01 02:00:00,6297.88,6297.88,6294.98,6295.51,1.90615831,-0.03763171098845788
1585706460,2020-04-01 02:01:00,6292.14,6300.3,6292.14,6300.3,4.64529506,0.12968560775824844
1585706520,2020-04-01 02:02:00,6300.3,6303.41,6296.35,6301.92,17.89525419,0.02571306128279432
1585706580,2020-04-01 02:03:00,6299.35,6304.99,6299.35,6304.99,1.51527582,0.08953304706040176
1585706640,2020-04-01 02:04:00,6298.14,6303.45,6298.14,6303.45,3.54764196,0.08431060598842659
1585706700,2020-04-01 02:05:00,6303.45,6303.45,6299.83,6303.45,3.47327396,0.0
1585706760,2020-04-01 02:06:00,6305.32,6310.37,6305.32,6306.09,1.07356283,0.012211909942721965
1585706820,2020-04-01 02:07:00,6303.71,6303.71,6303.71,6303.71,0.01355289,0.0
1585706880,2020-04-01 02:08:00,6306.54,6306.54,6298.66,6301.65,1.57632507,-0.07753855521411626
1585706940,2020-04-01 02:09:00,6299.21,6305.44,6298.75,6305.44,3.2956358,0.09890129079677552
1585707000,2020-04-01 02:10:00,6306.85,6306.85,6297.0,6300.84,3.47423221,-0.0952932129351454
1585707060,2020-04-01 02:11:00,6298.22,6302.11,6298.22,6302.11,2.16215732,0.061763482380726896
1585707120,2020-04-01 02:12:00,6297.76,6309.2,6297.76,6309.2,7.43924198,0.18165188892557987
1585707180,2020-04-01 02:13:00,6308.87,6311.49,6304.51,6311.49,1.39190174,0.041528831629117274
1585707240,2020-04-01 02:14:00,6305.59,6309.28,6305.59,6309.28,1.08775973,0.0585195041225262
1585707300,2020-04-01 02:15:00,6304.77,6309.15,6303.27,6309.15,3.73348319,0.06947120989344892
1585707360,2020-04-01 02:16:00,6312.16,6318.28,6312.16,6318.28,0.03582709,0.09695571721882669
1585707420,2020-04-01 02:17:00,6313.6,6319.74,6312.34,6319.74,0.31727904,0.0972503801317698
1585707480,2020-04-01 02:18:00,6315.12,6319.84,6312.35,6312.35,1.90086307,-0.04386298280950365
1585707600,2020-04-01 02:20:00,6320.03,6320.03,6320.03,6320.03,0.25605893,0.0
1585707660,2020-04-01 02:21:00,6320.44,6320.49,6314.67,6316.73,3.89524874,-0.05869844504496581
1585707780,2020-04-01 02:23:00,6317.49,6325.68,6317.49,6320.27,1.17678582,0.044004818369331095
1585707900,2020-04-01 02:25:00,6321.27,6329.82,6321.27,6324.35,2.60340472,0.048724386080644035
1585707960,2020-04-01 02:26:00,6316.76,6318.45,6316.76,6317.07,0.99213246,0.0049075792019878965
1585708020,2020-04-01 02:27:00,6322.45,6322.45,6317.85,6317.85,0.60815335,-0.07275660542984846
1585708080,2020-04-01 02:28:00,6318.67,6318.67,6318.67,6318.67,0.04563897,0.0
1585708140,2020-04-01 02:29:00,6318.66,6318.66,6313.48,6316.39,3.56354028,-0.03592533860026536
1585708200,2020-04-01 02:30:00,6322.52,6322.52,6318.52,6318.52,1.21,-0.06326591295875694
1585708260,2020-04-01 02:31:00,6316.06,6316.06,6316.06,6316.06,0.00821358,0.0
1585708320,2020-04-01 02:32:00,6322.68,6322.68,6317.09,6317.09,0.38448724,-0.08841187597664511
1585708380,2020-04-01 02:33:00,6316.31,6316.31,6314.89,6314.89,0.10670419,-0.022481480484651206
1585708440,2020-04-01 02:34:00,6317.71,6322.05,6316.94,6320.11,0.27794632,0.03798844834599303
1585708500,2020-04-01 02:35:00,6315.26,6315.26,6314.45,6314.45,3.06366162,-0.012826075252648351
1585708560,2020-04-01 02:36:00,6316.78,6316.78,6316.78,6316.78,0.00971129,0.0
1585708620,2020-04-01 02:37:00,6311.96,6316.83,6311.52,6311.52,0.50705618,-0.006970893351662555
1585708740,2020-04-01 02:39:00,6313.87,6313.87,6313.87,6313.87,2.0,0.0
1585708800,2020-04-01 02:40:00,6312.97,6312.97,6312.97,6312.97,0.00954091,0.0
1585708860,2020-04-01 02:41:00,6321.64,6321.64,6311.39,6317.7,1.46797171,-0.062325599053418244
1585708920,2020-04-01 02:42:00,6315.36,6315.36,6309.62,6314.81,0.24937904,-0.00870892554025855
1585708980,2020-04-01 02:43:00,6310.72,6315.65,6310.72,6315.65,0.12421401,0.07812103848688234
1585709100,2020-04-01 02:45:00,6313.29,6315.06,6311.78,6315.06,3.17748065,0.028036095284715838
1585709160,2020-04-01 02:46:00,6314.25,6314.25,6314.25,6314.25,2.39516128,0.0
1585709220,2020-04-01 02:47:00,6311.05,6311.05,6311.05,6311.05,0.00802395,0.0
1585709280,2020-04-01 02:48:00,6314.26,6319.25,6314.26,6314.99,3.07427868,0.01156113305438109
1585709340,2020-04-01 02:49:00,6319.25,6319.25,6314.99,6315.52,2.05779066,-0.059025992008538405
1585709400,2020-04-01 02:50:00,6318.73,6319.25,6313.85,6314.99,5.17495645,-0.05918910920390304
1585709460,2020-04-01 02:51:00,6319.25,6319.25,6313.76,6317.71,1.4202078,-0.02436998061478757
1585709520,2020-04-01 02:52:00,6316.76,6319.25,6316.76,6319.25,8.04767826,0.039418942622480226
1585709580,2020-04-01 02:53:00,6314.63,6319.37,6314.63,6319.37,0.84063434,0.07506378045902581
1585709640,2020-04-01 02:54:00,6319.37,6319.37,6313.22,6313.22,0.61490093,-0.09731982776763563
1585709700,2020-04-01 02:55:00,6312.64,6316.67,6312.64,6316.67,3.65487619,0.06384016829725353
1585709760,2020-04-01 02:56:00,6316.13,6319.8,6313.98,6313.98,4.05527049,-0.03403983135243489
